ensembl,logFC,t,p.value,FDR,Result
ENSDARG00000086712,-0.23598016718914483,-1.6607520480234483,0.10830787433249695,0.33428150876184454,-0
ENSDARG00000096932,0.5034811086828609,1.660613918569019,0.10833585559016602,0.33431068790183055,0
ENSDARG00000044212,0.5549371974955708,1.6603642365780433,0.1083864496760354,0.33439854629897175,0
ENSDARG00000101844,-0.18341721111603881,-1.660347150309862,0.1083899126583119,0.33439854629897175,-0
ENSDARG00000070447,-0.07799655733206023,-1.6589768772653222,0.10866793575220965,0.33494211420374315,-0
ENSDARG00000068992,-0.12883555432652827,-1.6589437685786224,0.10867466074119791,0.334954780286165,-0
ENSDARG00000011958,-0.1256539331046591,-1.6577362990956723,0.10892015786360683,0.335385978054804,-0
ENSDARG00000012874,0.14136180826980915,1.6576781855377507,0.10893198491772281,0.33540110296963144,0
ENSDARG00000102032,1.0874825228977887,1.6572485326088326,0.10901945955989464,0.33559232188809873,0
ENSDARG00000003213,-0.08907864997674064,-1.656897314334619,0.10909100896845242,0.3357051515371517,-0
ENSDARG00000060711,-0.09383280705158725,-1.6567660655419756,0.10911775674488965,0.33572829027342255,-0
ENSDARG00000031731,0.817852225612088,1.6567574727634105,0.10911950809652633,0.33572829027342255,0
ENSDARG00000044874,-0.12582486672121274,-1.6564835525739072,0.10917534990336433,0.33583152727172116,-0
ENSDARG00000014091,0.3603849644383659,1.6564188740046217,0.10918853886156575,0.3358538974060375,0
ENSDARG00000079581,0.13133506578344356,1.656338198638649,0.10920499167808964,0.33588727393304213,0
ENSDARG00000042833,-0.27896539783284746,-1.656297774465896,0.1092132365034243,0.3358956931224857,-0
ENSDARG00000099510,0.10866665837654121,1.6558907110125767,0.10929628924227142,0.33599516542115193,0
ENSDARG00000036510,-0.07060132936997654,-1.6558320472710877,0.10930826269160353,0.33600241022921246,-0
ENSDARG00000020149,0.1656243973358862,1.6555918456255427,0.10935730000626896,0.33608214596592734,0
ENSDARG00000011240,-0.17998937162304252,-1.655054542425566,0.10946705728112356,0.33620668725386493,-0
ENSDARG00000069029,-0.3141262859395286,-1.655047764573888,0.10946844240966475,0.33620668725386493,-0
ENSDARG00000031222,0.1549830808150947,1.6548410097895434,0.10951070205495735,0.3363077943329025,0
ENSDARG00000092792,0.2652909093723417,1.654547862271752,0.10957064328588223,0.33638389340717534,0
ENSDARG00000016753,-0.10886470319459907,-1.654518820572824,0.10957658306728815,0.3363972490091839,-0
ENSDARG00000079307,-0.16462732652010992,-1.6543971157150796,0.10960147779371619,0.3364346343066263,-0
ENSDARG00000035471,0.11106748882793749,1.654384667306971,0.10960402438147934,0.33643757177325,0
ENSDARG00000036456,-0.27660637411632605,-1.6539290833752813,0.10969725779026104,0.33661732190596916,-0
ENSDARG00000043339,0.21972143781637832,1.6537814068330676,0.10972749339933476,0.33665544073829123,0
ENSDARG00000024694,0.13113625373216298,1.6537571179930892,0.10973246701405513,0.3366609394746997,0
ENSDARG00000078599,-0.11364127063279383,-1.6535222608840845,0.10978056830354525,0.33674993619971494,-0
ENSDARG00000088515,-0.1423881964085254,-1.6534946341907046,0.10978622770729503,0.3367624154221597,-0
ENSDARG00000068138,0.17356380969465546,1.6534108118430058,0.10980340043477528,0.33679068551081964,0
ENSDARG00000009740,0.07277237078739862,1.6532311521140814,0.10984021496742429,0.33684858635713916,0
ENSDARG00000097574,3.3437903861865705,1.6530043958491956,0.10988669487543762,0.3369143352825207,0
ENSDARG00000039486,0.10561386065184841,1.6528391481661628,0.10992057725244418,0.33697335287974894,0
ENSDARG00000090962,-0.13719976778157061,-1.6527327298282481,0.10994240187788928,0.33699725843329903,-0
ENSDARG00000100870,0.6874580863064214,1.652674349524508,0.10995437623991736,0.33700955808551625,0
ENSDARG00000040387,-0.13594265638158198,-1.6524039041357403,0.11000986138977044,0.33711127188452455,-0
ENSDARG00000103185,0.18291724194163939,1.6520830058542773,0.1100757278662735,0.3372545144406264,0
ENSDARG00000089572,-0.15325026021633903,-1.6517772261759789,0.11013852176188937,0.337344350855632,-0
ENSDARG00000063095,0.06526477082178417,1.651257061061389,0.1102454097957073,0.3375105524330653,0
ENSDARG00000003193,-0.38797336810362093,-1.6511869247739381,0.11025982862617605,0.3375150258764168,-0
ENSDARG00000007566,0.06464694831780449,1.6510669911432847,0.11028448859043484,0.33756183008755375,0
ENSDARG00000079312,0.11103380117167472,1.6509226716687393,0.11031416871041597,0.33759783776279945,0
ENSDARG00000009626,0.12378211001808292,1.650892241045883,0.11032042779142812,0.3376083607265723,0
ENSDARG00000103065,-0.30906920320360465,-1.6508108377472228,0.1103371725736497,0.33764007564995036,-0
ENSDARG00000009942,-0.3153753660465315,-1.6503044707403534,0.11044138065303205,0.3378205401473287,-0
ENSDARG00000077909,-0.2119352230217202,-1.6502993471915617,0.11044243547595947,0.3378205401473287,-0
ENSDARG00000029463,0.07434164382686337,1.6501695860680543,0.11046915316073007,0.3378632001669011,0
ENSDARG00000103716,0.3335822305609655,1.6492304809660898,0.11066267467920646,0.3382009345550449,0
ENSDARG00000101497,0.366049230451595,1.6483749113791388,0.11083922804578676,0.33850588139282095,0
ENSDARG00000071469,-0.11355834030171152,-1.6481560378185605,0.11088443199576149,0.3385706517393197,-0
ENSDARG00000023712,0.10945604069623283,1.6480322460507983,0.1109100055102703,0.3385998875761363,0
ENSDARG00000027199,0.19266222987758574,1.6478556273000555,0.11094650079623833,0.33867222267201863,0
ENSDARG00000029952,0.0962435303160829,1.647725075170896,0.11097348362663993,0.33872039181823743,0
ENSDARG00000030376,0.10423166838149012,1.6474705416537778,0.11102610696188245,0.3388163627416147,0
ENSDARG00000036092,0.2740221833947043,1.6472085671358505,0.11108029040276084,0.33887770754743857,0
ENSDARG00000098206,-0.28857324015282904,-1.6471693841758297,0.11108839639707348,0.3388903032281912,-0
ENSDARG00000061328,-0.18166099894703613,-1.6470979745352026,0.11110317057012364,0.33892071824939823,-0
ENSDARG00000054833,0.11316157446986974,1.6470311809046374,0.11111699120427136,0.3389531072387191,0
ENSDARG00000098832,0.09301555837563935,1.6467970154811,0.11116545496747203,0.339027646024117,0
ENSDARG00000026967,-0.14062354977597025,-1.6467102934060651,0.11118340776684965,0.33905003102891396,-0
ENSDARG00000073998,0.4698293269902976,1.6465336916475277,0.11121997451040569,0.3391108463030556,0
ENSDARG00000059936,-0.1764785819015824,-1.6464935767723319,0.11122828199873189,0.33911663423520716,-0
ENSDARG00000020301,0.10140795597710817,1.6464248640086312,0.11124251309590785,0.3391404805633707,0
ENSDARG00000057465,-0.12980889723304756,-1.6461323068137128,0.11130312158926524,0.3392910435932888,-0
ENSDARG00000062081,0.14468188706389373,1.6460478300811883,0.11132062758608627,0.3393269539337851,0
ENSDARG00000079946,-0.5258546984542445,-1.6460290077025386,0.111324528434251,0.3393269539337851,-0
ENSDARG00000021439,-0.1350698815416136,-1.6456878607782222,0.11139524925226185,0.33946175800035744,-0
ENSDARG00000067593,-0.1483443721640616,-1.6451498832513007,0.11150684973684835,0.33964226367612943,-0
ENSDARG00000097420,0.26738353539770143,1.6450879384222163,0.11151970583082924,0.33964226367612943,0
ENSDARG00000096668,-0.16689345973795033,-1.6450660275562703,0.11152425353032741,0.33964226367612943,-0
ENSDARG00000055474,-0.1630890736098758,-1.6448750435197907,0.11156389967642286,0.33968330874316444,-0
ENSDARG00000032933,-0.06887184023409798,-1.644836887192064,0.11157182190984712,0.33968643756701283,-0
ENSDARG00000070337,0.35227296475691716,1.6447892350811522,0.1115817163699234,0.3396890766099176,0
ENSDARG00000096942,-0.19259691327935258,-1.6446794951437513,0.11160450549533407,0.33971913975373563,-0
ENSDARG00000036965,0.13148132295807446,1.6446546582724042,0.11160966377812401,0.33971913975373563,0
ENSDARG00000090081,0.31453306596783426,1.6446506710689617,0.11161049188494122,0.33971913975373563,0
ENSDARG00000105195,0.2052090762570642,1.6444986642239894,0.11164206617748185,0.3397718906051137,0
ENSDARG00000044161,0.07847019363959085,1.6444976779778875,0.11164227106112537,0.3397718906051137,0
ENSDARG00000061603,0.09251744386974003,1.6443365660398939,0.1116757448043944,0.33983467050152766,0
ENSDARG00000060633,0.5030737639823402,1.644240492386338,0.11169570971825844,0.33987099112373076,0
ENSDARG00000070769,0.15067228341359407,1.6441493350994523,0.11171465571892843,0.33989762938420465,0
ENSDARG00000019418,-0.26913020726432446,-1.6441146793210408,0.11172185922892856,0.3399114640634728,-0
ENSDARG00000077782,-0.2665522403990104,-1.6440494649337969,0.1117354156652451,0.3399364877698117,-0
ENSDARG00000099124,-0.15541152078956344,-1.6439937335394794,0.11174700191100594,0.3399364877698117,-0
ENSDARG00000101562,0.11391026974051144,1.6438177634056848,0.11178359168900336,0.3399917579855921,0
ENSDARG00000012642,-0.09766872706024454,-1.6435643973851577,0.11183629205938943,0.3401178324608779,-0
ENSDARG00000006527,0.07726426143687881,1.64345605433885,0.11185883383142897,0.3401570595048558,0
ENSDARG00000060054,0.09740423845294366,1.6434251008996408,0.111865274675587,0.3401618719830165,0
ENSDARG00000006181,-0.3858346904438523,-1.6433517491159082,0.11188053907269906,0.3401986237878011,-0
ENSDARG00000040100,0.6769839331514467,1.6433323605526018,0.11188457409378944,0.3402060053948907,0
ENSDARG00000092945,0.7479651323666534,1.643283209385507,0.11189480365664409,0.34020778372513694,0
ENSDARG00000102021,-0.5835103512238885,-1.6431904863797535,0.11191410370846686,0.3402469124784492,-0
ENSDARG00000074086,-0.22300683890886885,-1.6431009512880825,0.11193274283573296,0.3402743841822217,-0
ENSDARG00000056175,0.07840428538415622,1.6430412397798193,0.11194517482256347,0.34028760617804843,0
ENSDARG00000008808,0.10731689907335618,1.6428663720921801,0.11198158903998977,0.3403434820290525,0
ENSDARG00000043403,0.23310837685355557,1.6427639598978443,0.11200291980131966,0.3403898041130169,0
ENSDARG00000057017,0.3340328351573568,1.6422337280737245,0.11211341242034548,0.34055457164674363,0
ENSDARG00000095125,-0.35021752302043063,-1.6420559446088059,0.11215048023067475,0.34062266256031315,-0
ENSDARG00000004636,0.12632893674920265,1.6417971923788839,0.11220444824612552,0.34073805843548927,0
ENSDARG00000077237,0.10415307366932591,1.641767680272044,0.11221060496716469,0.34075186566712967,0
ENSDARG00000019025,0.36568499920992825,1.6412735451191314,0.11231373165181,0.3409393932300482,0
ENSDARG00000077463,-0.44651260743846144,-1.6412683811597464,0.11231480979376304,0.3409393932300482,-0
ENSDARG00000041358,-0.11554395579936294,-1.640801191960804,0.11241238616906489,0.34113444404143317,-0
ENSDARG00000058608,-0.17132653116493257,-1.6403598894976574,0.1125046206951769,0.34128234520216744,-0
ENSDARG00000061742,-0.10579409011915786,-1.640166964529231,0.11254496281196322,0.3413509044049175,-0
ENSDARG00000015273,0.5203280542193194,1.6398406208765364,0.11261323123152651,0.3414655914750068,0
ENSDARG00000073769,0.1325932194583892,1.6398201101582817,0.1126175230569394,0.3414655914750068,0
ENSDARG00000019179,-0.5041823015975875,-1.6397690074113265,0.11262821679337948,0.3414655914750068,-0
ENSDARG00000014969,-0.06574759935452157,-1.639764809080638,0.11262909537162877,0.3414655914750068,-0
ENSDARG00000100136,-0.12955693123858936,-1.6387866759424723,0.11283394335245056,0.3418403800066712,-0
ENSDARG00000015918,-0.0638676887894265,-1.6387205682982104,0.11284779929113208,0.3418500034546694,-0
ENSDARG00000030095,0.28694408875068755,1.6386790486742333,0.11285650238788346,0.3418500034546694,0
ENSDARG00000019702,-0.06660624103940727,-1.6386351463241953,0.11286570554511959,0.34185294868022276,-0
ENSDARG00000060901,-0.148113492182961,-1.6384947301211543,0.11289514489185302,0.34186484008491413,-0
ENSDARG00000053624,0.2212947091206514,1.638368520807872,0.112921611106992,0.3419102055984809,0
ENSDARG00000087187,-0.1319757304705087,-1.6380740464210366,0.11298338274974312,0.3419993858419976,-0
ENSDARG00000036793,0.15724332276788022,1.6380314531891718,0.11299231982327952,0.34201069262974665,0
ENSDARG00000096972,0.3556915014250335,1.6379731630447802,0.11300455143597753,0.3420341120359818,0
ENSDARG00000053724,-0.08504865527748162,-1.6378321787226697,0.11303414016278913,0.3420943152623778,-0
ENSDARG00000014329,0.21795177418635214,1.6376323997212572,0.11307607931360654,0.3421711946050196,0
ENSDARG00000003675,-0.2003058391840864,-1.6371061049306481,0.1131866251678691,0.3423535567400693,-0
ENSDARG00000056259,-0.08335989645338415,-1.636577486339865,0.11329774962460859,0.3425066720504986,-0
ENSDARG00000105490,0.10959864672848596,1.6365603182489203,0.1133013601652786,0.3425066720504986,0
ENSDARG00000096614,-0.28219474698614566,-1.6363607894308856,0.11334332915627261,0.3425825622105901,-0
ENSDARG00000074085,-2.9077933718773656,-1.6363592852726436,0.11334364559077456,0.3425825622105901,-0
ENSDARG00000077749,-0.10149651822474048,-1.6361874485263133,0.11337980026573186,0.34264286839828273,-0
ENSDARG00000045946,-0.20232961670994332,-1.635693879648346,0.11348370115552396,0.3428122836965907,-0
ENSDARG00000104251,0.11517825529817127,1.6356899622434284,0.11348452612277951,0.3428122836965907,0
ENSDARG00000090164,0.11330753987925224,1.6356030394066985,0.11350283250749635,0.3428518475396044,0
ENSDARG00000057429,-0.2614821202132749,-1.6350286841106039,0.11362385635418681,0.3430745053744991,-0
ENSDARG00000102899,-0.25460056678077336,-1.6349176593186745,0.11364726304074102,0.3430866138159692,-0
ENSDARG00000035133,0.1340075306729025,1.6348939278261156,0.11365226672819204,0.3430866138159692,0
ENSDARG00000073914,0.11281608804016408,1.634701023167261,0.1136929466789335,0.34313136364424324,0
ENSDARG00000003827,0.20000492488432897,1.6346861025417363,0.1136960936616368,0.3431323225859508,0
ENSDARG00000095030,-0.2568353996906225,-1.6340550467434207,0.11382925908878003,0.3433615967188655,-0
ENSDARG00000019556,-0.08843843949058083,-1.6338294167160774,0.11387690301330772,0.3434563615827811,-0
ENSDARG00000100957,-0.20020363495962146,-1.6337932679299991,0.11388453771389163,0.3434612667413947,-0
ENSDARG00000102546,0.07926489221261246,1.633448005521944,0.11395747931679101,0.34359655743401024,0
ENSDARG00000070437,-0.13801631622439015,-1.6334307608489216,0.11396112351792653,0.34359861828454014,-0
ENSDARG00000044584,0.18887551499568156,1.6328397680184612,0.11408607264217943,0.3438173023251281,0
ENSDARG00000102753,0.38807624886946734,1.6328342895200925,0.11408723145203643,0.3438173023251281,0
ENSDARG00000071288,0.1801650829230983,1.6326422811548145,0.11412785116883316,0.3438848936898708,0
ENSDARG00000075201,-0.11271041740408183,-1.6326070818314207,0.1141352989532043,0.3438926471200258,-0
ENSDARG00000062951,-0.23931314046609664,-1.6324571680357518,0.11416702356582975,0.34394416579693776,-0
ENSDARG00000074889,0.23052526326913036,1.6321758550240015,0.11422657453699192,0.34404521462553533,0
ENSDARG00000100789,0.615030517688149,1.6321606835014735,0.11422978692054565,0.3440487021598106,0
ENSDARG00000012040,-0.09822280440442022,-1.6321231257735669,0.114237739631186,0.3440639313316971,-0
ENSDARG00000055538,-0.10767036249587125,-1.632115797738993,0.11423929136919081,0.3440639313316971,-0
ENSDARG00000041811,-0.11657259474701398,-1.6320436336382764,0.11425457331611358,0.3440854748340928,-0
ENSDARG00000057273,0.37380013472897183,1.6320048166698173,0.11426279415671585,0.34410533604405313,0
ENSDARG00000102759,-0.31205381902982277,-1.6317867919789963,0.11430897759036796,0.3441679849004234,-0
ENSDARG00000076861,0.35031999768099054,1.6313435199286916,0.11440292225076207,0.3443215596820291,0
ENSDARG00000045372,0.22568167988778498,1.6306428484767954,0.11455154960750594,0.3446098062647713,0
ENSDARG00000079725,-0.08602883229819902,-1.6305789028644317,0.11456512182211268,0.3446333026738191,-0
ENSDARG00000093699,0.7267139046709661,1.6301981224061488,0.11464596870792584,0.344778495527172,0
ENSDARG00000042515,-0.1740292995783217,-1.6299450558218813,0.11469972574339797,0.3448666556127306,-0
ENSDARG00000101652,-0.23909857469113316,-1.629709964178901,0.1147496832603512,0.3449678550582203,-0
ENSDARG00000029045,-0.12986663264122456,-1.6295049578118124,0.1147932623415261,0.3450351523136017,-0
ENSDARG00000018854,-0.08789571520046113,-1.6294426134094733,0.11480651788433975,0.34505621902595335,-0
ENSDARG00000074298,0.10772041663872489,1.6292977698401743,0.11483731914520977,0.34510386035425017,0
ENSDARG00000092158,-0.08591370943990473,-1.6290287526821658,0.11489454437248403,0.3451941267702082,-0
ENSDARG00000094466,0.528926408452131,1.628677984211632,0.11496919528745259,0.3453089485342948,0
ENSDARG00000089369,0.1692061248781922,1.628642492039454,0.1149767510130247,0.3453120404626167,0
ENSDARG00000090912,0.1711395295194187,1.628243653357899,0.11506168586355404,0.3454592782571928,0
ENSDARG00000016782,-0.08162277752817992,-1.628073762519043,0.11509788085910372,0.345547009497704,-0
ENSDARG00000104244,-0.1543961281383961,-1.6279365416452738,0.11512712246969592,0.3455822075535241,-0
ENSDARG00000019360,-0.10170518175977161,-1.6278849620995255,0.11513811560711046,0.3456103043562615,-0
ENSDARG00000070957,-0.8001111481586656,-1.6278076639679664,0.11515459177341686,0.3456401523328375,-0
ENSDARG00000006434,0.1861511215499334,1.627790082167127,0.11515833962342933,0.34564649967043065,0
ENSDARG00000067658,0.15961740250528678,1.627248587425639,0.11527381775004455,0.34583276817578346,0
